0.000003 0.000004 0.020858 0.020862 0.000021 0.000001 0.000003 0.001865 0.000006 0.000008 0.000130 0.000000 0.000000 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000050 0.000050 0.195422 0.195424 0.000008 0.000001 0.000002 0.000878 0.000006 0.000009 0.000130 0.000000 0.000000 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000064 0.000064 0.119645 0.119646 0.000005 0.000001 0.000001 0.000614 0.000008 0.000010 0.000125 0.000000 0.000000 0.000008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000066 0.000066 0.028440 0.028443 0.000014 0.000001 0.000003 0.001463 0.000008 0.000010 0.000104 0.000000 0.000000 0.000022 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000099 0.000101 0.038350 0.038370 0.000185 0.000005 0.000020 0.019013 0.000003 0.000010 0.000104 0.000000 0.000000 0.000014 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000033 0.000034 0.007719 0.007726 0.000049 0.000002 0.000007 0.004801 0.000005 0.000010 0.000107 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000032 0.000034 0.010661 0.010693 0.000697 0.000018 0.000033 0.114107 0.000002 0.000015 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000015 0.000015 0.016241 0.016243 0.000010 0.000001 0.000002 0.001540 0.000010 0.000013 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000025 0.000026 0.033049 0.033051 0.000020 0.000001 0.000002 0.002290 0.000004 0.000011 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000006 0.000007 0.059991 0.060004 0.000116 0.000004 0.000013 0.013876 0.000004 0.000011 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000008 0.000009 0.062633 0.062636 0.000034 0.000001 0.000004 0.003880 0.000006 0.000011 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000039 0.000040 0.008208 0.008213 0.000022 0.000003 0.000005 0.002392 0.000007 0.000009 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000004 0.000004 0.013802 0.013806 0.000037 0.000001 0.000004 0.004771 0.000008 0.000012 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000045 0.000045 0.017759 0.017763 0.000033 0.000002 0.000005 0.002996 0.000005 0.000009 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000035 0.000036 0.028346 0.028351 0.000056 0.000002 0.000005 0.005333 0.000003 0.000010 0.000130 0.000000 0.000000 0.000012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
