0.027027 1.000000 1.000000 1.000000 1.000000 0.000000
0.000000 0.260000 0.260000 0.285714 1.000000 0.000000
0.013514 0.320000 0.320000 0.357143 1.000000 0.000000
0.027027 0.400000 0.400000 0.459184 1.000000 0.000000
0.013514 0.480000 0.480000 0.785714 0.000000 1.000000
0.054054 0.080000 0.080000 0.040816 0.000000 1.000000
0.027027 0.140000 0.140000 0.142857 1.000000 0.000000
0.013514 0.240000 0.240000 0.357143 0.000000 1.000000
0.027027 0.180000 0.180000 0.224490 1.000000 0.000000
0.067568 0.920000 0.920000 1.000000 1.000000 0.000000
0.054054 0.460000 0.460000 0.591837 0.000000 1.000000
0.000000 0.060000 0.060000 0.040816 0.000000 1.000000
0.027027 0.200000 0.200000 0.285714 1.000000 0.000000
0.013514 0.260000 0.260000 0.479592 0.000000 1.000000
0.027027 0.120000 0.120000 0.153061 1.000000 0.000000
0.027027 0.100000 0.100000 0.112245 1.000000 0.000000
0.027027 0.280000 0.280000 0.489796 1.000000 0.000000
0.027027 0.300000 0.300000 0.500000 1.000000 0.000000
0.027027 0.120000 0.120000 0.153061 1.000000 0.000000
0.027027 0.060000 0.060000 0.040816 1.000000 0.000000
0.027027 0.060000 0.060000 0.040816 1.000000 0.000000
0.054054 0.220000 0.220000 0.285714 0.000000 1.000000
0.027027 0.120000 0.120000 0.163265 1.000000 0.000000
0.027027 0.120000 0.120000 0.163265 1.000000 0.000000
0.121622 0.180000 0.180000 0.163265 0.000000 1.000000
0.054054 0.280000 0.280000 0.408163 0.000000 1.000000
0.054054 0.120000 0.120000 0.142857 0.000000 1.000000
0.054054 0.240000 0.240000 0.346939 1.000000 0.000000
0.054054 0.100000 0.100000 0.112245 1.000000 0.000000
0.054054 0.160000 0.160000 0.214286 0.000000 1.000000
0.013514 0.280000 0.280000 0.591837 0.000000 1.000000
0.054054 0.200000 0.200000 0.285714 1.000000 0.000000
0.054054 0.200000 0.200000 0.285714 1.000000 0.000000
0.054054 0.180000 0.180000 0.265306 1.000000 0.000000
0.027027 0.320000 0.320000 0.653061 0.000000 1.000000
0.027027 0.160000 0.160000 0.285714 1.000000 0.000000
0.027027 0.240000 0.240000 0.479592 1.000000 0.000000
0.054054 0.120000 0.120000 0.163265 1.000000 0.000000
0.027027 0.280000 0.280000 0.581633 1.000000 0.000000
0.054054 0.140000 0.140000 0.224490 1.000000 0.000000
0.027027 0.260000 0.260000 0.540816 1.000000 0.000000
0.027027 0.100000 0.100000 0.163265 0.000000 1.000000
0.027027 0.100000 0.100000 0.163265 1.000000 0.000000
0.027027 0.100000 0.100000 0.163265 0.000000 1.000000
0.054054 0.400000 0.400000 0.704082 1.000000 0.000000
0.054054 0.180000 0.180000 0.285714 1.000000 0.000000
0.027027 0.180000 0.180000 0.367347 0.000000 1.000000
0.027027 0.040000 0.040000 0.020408 0.000000 1.000000
0.027027 0.040000 0.040000 0.020408 0.000000 1.000000
0.027027 0.040000 0.040000 0.020408 0.000000 1.000000
0.027027 0.220000 0.220000 0.469388 0.000000 1.000000
0.027027 0.220000 0.220000 0.469388 1.000000 0.000000
0.027027 0.120000 0.120000 0.224490 0.000000 1.000000
0.027027 0.240000 0.240000 0.530612 0.000000 1.000000
0.054054 0.100000 0.100000 0.142857 1.000000 0.000000
0.054054 0.380000 0.380000 0.704082 1.000000 0.000000
0.054054 0.160000 0.160000 0.265306 1.000000 0.000000
0.027027 0.140000 0.140000 0.285714 1.000000 0.000000
0.027027 0.320000 0.320000 0.826531 0.000000 1.000000
0.040541 0.120000 0.120000 0.214286 0.000000 1.000000
0.027027 0.140000 0.140000 0.295918 0.000000 1.000000
0.027027 0.160000 0.160000 0.357143 1.000000 0.000000
0.027027 0.200000 0.200000 0.500000 0.000000 1.000000
0.054054 0.100000 0.100000 0.163265 1.000000 0.000000
0.027027 0.060000 0.060000 0.091837 1.000000 0.000000
0.040541 0.320000 0.320000 0.755102 0.000000 1.000000
0.027027 0.080000 0.080000 0.142857 1.000000 0.000000
0.000000 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.140000 0.140000 0.255102 0.000000 1.000000
0.013514 0.180000 0.180000 0.520408 0.000000 1.000000
0.027027 0.080000 0.080000 0.163265 0.000000 1.000000
0.027027 0.080000 0.080000 0.163265 0.000000 1.000000
0.054054 0.340000 0.340000 0.724490 1.000000 0.000000
0.027027 0.040000 0.040000 0.040816 0.000000 1.000000
0.027027 0.040000 0.040000 0.040816 1.000000 0.000000
0.027027 0.040000 0.040000 0.040816 1.000000 0.000000
0.027027 0.080000 0.080000 0.163265 1.000000 0.000000
0.027027 0.040000 0.040000 0.040816 0.000000 1.000000
0.027027 0.040000 0.040000 0.040816 0.000000 1.000000
0.027027 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.120000 0.120000 0.234694 1.000000 0.000000
0.027027 0.080000 0.080000 0.163265 0.000000 1.000000
0.027027 0.080000 0.080000 0.163265 0.000000 1.000000
0.027027 0.080000 0.080000 0.163265 0.000000 1.000000
0.027027 0.120000 0.120000 0.285714 1.000000 0.000000
0.027027 0.120000 0.120000 0.285714 0.000000 1.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.027027 0.140000 0.140000 0.357143 1.000000 0.000000
0.054054 0.040000 0.040000 0.040816 1.000000 0.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.054054 0.040000 0.040000 0.040816 0.000000 1.000000
0.162162 0.220000 0.220000 0.234694 0.000000 1.000000
0.054054 0.140000 0.140000 0.285714 0.000000 1.000000
0.040541 0.340000 0.340000 0.877551 0.000000 1.000000
0.054054 0.180000 0.180000 0.387755 1.000000 0.000000
0.054054 0.080000 0.080000 0.142857 1.000000 0.000000
0.067568 0.140000 0.140000 0.265306 1.000000 0.000000
0.054054 0.160000 0.160000 0.346939 1.000000 0.000000
0.027027 0.260000 0.260000 0.775510 1.000000 0.000000
0.054054 0.180000 0.180000 0.408163 0.000000 1.000000
0.027027 0.100000 0.100000 0.265306 0.000000 1.000000
0.027027 0.100000 0.100000 0.265306 0.000000 1.000000
0.081081 0.340000 0.340000 0.714286 0.000000 1.000000
0.000000 0.160000 0.160000 0.602041 0.000000 1.000000
0.040541 0.100000 0.100000 0.265306 0.000000 1.000000
0.027027 0.060000 0.060000 0.142857 0.000000 1.000000
0.027027 0.200000 0.200000 0.653061 0.000000 1.000000
0.054054 0.100000 0.100000 0.234694 1.000000 0.000000
0.054054 0.180000 0.180000 0.469388 0.000000 1.000000
0.054054 0.100000 0.100000 0.234694 0.000000 1.000000
0.054054 0.160000 0.160000 0.408163 1.000000 0.000000
0.027027 0.240000 0.240000 0.836735 0.000000 1.000000
0.148649 0.480000 0.480000 0.653061 0.000000 1.000000
0.027027 0.140000 0.140000 0.469388 1.000000 0.000000
0.054054 0.220000 0.220000 0.622449 0.000000 1.000000
0.013514 0.140000 0.140000 0.581633 0.000000 1.000000
0.027027 0.220000 0.220000 0.806122 1.000000 0.000000
0.027027 0.060000 0.060000 0.163265 1.000000 0.000000
0.054054 0.100000 0.100000 0.265306 1.000000 0.000000
0.027027 0.120000 0.120000 0.418367 1.000000 0.000000
0.027027 0.100000 0.100000 0.336735 1.000000 0.000000
0.027027 0.080000 0.080000 0.265306 0.000000 1.000000
0.027027 0.100000 0.100000 0.346939 0.000000 1.000000
0.054054 0.160000 0.160000 0.469388 1.000000 0.000000
0.027027 0.080000 0.080000 0.265306 0.000000 1.000000
0.054054 0.160000 0.160000 0.489796 1.000000 0.000000
0.027027 0.040000 0.040000 0.102041 1.000000 0.000000
0.054054 0.100000 0.100000 0.285714 0.000000 1.000000
0.027027 0.240000 0.240000 0.969388 0.000000 1.000000
0.027027 0.040000 0.040000 0.102041 0.000000 1.000000
